"","adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
"432",2023,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,1,1,1,NA,NA,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"T","6",NA,NA,NA,17,NA,NA,472,533,507,487,522,492,493,NA,NA,NA,NA,NA,NA,NA,"Partially Meeting",NA,NA,"Partially Meeting",NA,NA,NA,NA,NA,99,17,2,95,2,20,NA,NA,NA,NA,NA,NA,"F","07"
"433",2023,"10",1,1,0,1,0,1,0,6,1,1,1,2,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,2,1,NA,NA,1,0,0,0,1,1,1,1,0,0,2,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,2,2,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,40,23,NA,513,493,498,NA,499,NA,NA,497,NA,262,246,246,498,498,"M","PM","PAS","Meeting","Partially Meeting","PAS",1,1,1,59,9,NA,NA,NA,NA,NA,NA,"3","3","3","3","F","F","N","08"
"434",2023,"10",1,1,0,1,1,1,0,7,0,1,1,0,1,1,1,0,0,1,1,2,1,7,1,1,1,0,1,1,2,2,NA,NA,1,1,1,0,1,2,1,1,1,1,0,1,3,2,1,0,1,1,1,1,1,1,0,0,1,1,2,1,1,1,0,2,1,4,1,1,0,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,38,43,NA,507,515,502,510,535,NA,501,508,NA,260,262,248,502,502,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,4,45,51,93,NA,19,62,NA,"4","4","3","3","F","F","N","08"
"435",2023,"10",1,1,1,0,1,0,2,4,1,1,1,2,2,1,1,1,1,1,1,2,2,6,0,1,1,1,1,1,1,2,NA,NA,0,0,1,0,0,0,0,1,1,1,1,0,NA,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,41,20,NA,516,489,495,520,507,NA,493,485,NA,262,240,242,495,495,"M","PM","PAS","Meeting","Partially Meeting","PAS",1,1,1,51,26,73,17,NA,55,25,NA,"2","3","2","3","F","F","N","08"
"436",2023,"10",0,1,1,1,1,1,1,6,1,1,0,2,1,1,1,1,0,0,1,2,1,4,0,1,1,0,1,1,1,0,NA,NA,1,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,1,1,2,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,33,25,NA,496,495,480,484,486,NA,482,471,NA,252,248,230,480,480,"PM","PM","PAS","Partially Meeting","Partially Meeting","PAS",1,1,1,45,80,NA,52,NA,NA,15,NA,"3","2","3","2","F","F","N","08"
"437",2023,"10",1,1,1,1,1,0,2,6,0,1,1,0,1,1,0,0,1,1,1,0,2,4,1,1,1,1,1,1,2,2,NA,NA,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,2,0,3,2,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,36,42,NA,503,514,516,510,489,NA,518,499,NA,260,262,256,516,516,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,58,66,48,4,NA,25,3,NA,"3","2","3","2","F","F","N","08"
"438",2023,"10",1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,1,0,1,NA,NA,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,"T","T","TR","2",6,15,9,15,461,467,216,450,444,NA,463,454,NA,226,216,NA,453,464,"NM","NM","F","Not Meeting","Not Meeting","F",1,1,1,34,23,12,13,NA,11,13,NA,"1","0","1","0","F","F","F","08"
"439",2023,"10",0,1,1,1,0,1,0,2,0,1,0,0,1,0,0,0,1,1,0,0,2,2,0,0,0,1,1,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"T","T","TR","2",6,17,9,13,465,467,214,457,NA,NA,473,NA,NA,230,216,NA,460,461,"NM","NM","F","Not Meeting","Not Meeting","F",1,1,1,NA,NA,48,NA,NA,89,NA,NA,"1","1","1","1","F","F","F",NA
"440",2023,"10",1,1,1,1,1,1,2,6,1,1,0,0,0,1,1,0,1,1,0,1,2,4,1,1,1,1,1,1,0,2,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,2,1,0,1,0,2,1,4,1,1,0,1,1,0,1,0,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,2,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,2,2,NA,NA,NA,"T","T","T","6",NA,35,29,28,500,499,493,NA,NA,NA,NA,NA,NA,256,254,240,NA,493,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","3","2","F","F","F",NA
"441",2023,"10",1,0,1,0,1,0,2,7,0,1,1,2,1,0,1,1,1,1,1,2,1,8,1,1,1,1,1,1,2,1,NA,NA,1,1,1,0,1,3,1,1,0,0,1,0,2,1,1,1,0,2,1,1,0,1,0,1,0,1,2,1,0,1,1,2,1,4,2,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,42,42,NA,519,514,507,493,515,NA,496,499,NA,264,262,252,507,507,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,43,66,48,96,NA,23,62,NA,"4","5","3","3","F","F","N","08"
"442",2023,"10",1,0,1,0,1,0,0,3,1,1,1,2,2,1,0,0,1,1,0,2,1,3,0,1,1,0,1,1,2,1,NA,NA,1,0,0,1,1,0,1,0,1,0,0,0,3,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,2,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,29,25,NA,488,495,493,518,486,NA,491,492,NA,248,248,240,493,493,"PM","PM","PAS","Partially Meeting","Partially Meeting","PAS",1,1,1,23,23,76,2,NA,48,59,NA,"2","2","1","1","F","F","N","08"
"443",2023,"10",1,0,0,1,0,0,1,6,1,0,0,0,1,1,0,0,1,0,0,0,2,6,1,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","NTA","NTO","5",5,27,NA,NA,485,NA,476,508,466,NA,490,492,NA,246,NA,228,476,476,"PM","ABS","PAS","Partially Meeting",NA,"PAS",1,0,1,54,NA,89,1,NA,9,46,NA,"3","3","3","3","F","N","N","08"
"444",2023,"10",1,1,1,1,0,1,1,4,1,1,0,2,0,1,1,0,1,1,0,0,1,4,0,1,1,1,0,1,2,1,NA,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","5",5,30,8,NA,490,464,496,480,492,NA,456,454,NA,248,214,244,496,496,"PM","NM","PAS","Partially Meeting","Not Meeting","PAS",1,1,1,18,15,21,74,NA,6,15,NA,"2","2","2","2","F","F","N","08"
"445",2023,"10",1,1,1,1,1,1,1,7,1,1,1,2,1,1,1,1,1,1,1,0,1,6,1,1,1,1,1,1,2,2,NA,NA,0,1,0,1,0,3,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,2,1,1,1,0,1,1,4,2,1,0,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,43,39,NA,523,510,506,510,515,NA,500,488,NA,264,260,250,506,506,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,54,84,71,69,NA,50,15,NA,"4","3","3","3","F","F","N","08"
"446",2023,"10",1,1,1,1,1,0,2,4,1,1,1,2,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,2,2,NA,NA,1,1,1,0,1,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,0,4,2,1,0,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,41,49,NA,516,524,537,529,527,NA,550,529,NA,262,266,270,537,537,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,19,22,46,41,NA,90,17,NA,"2","2","2","2","F","F","N","08"
"447",2023,"10",1,0,1,0,1,1,2,7,1,1,1,2,1,0,1,1,1,1,1,2,2,7,1,1,1,1,1,1,2,1,NA,NA,1,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,0,1,1,2,0,4,2,1,1,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,44,45,NA,527,518,513,520,540,NA,522,513,NA,266,264,254,513,513,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,28,37,55,92,NA,49,23,NA,"4","4","3","3","F","F","N","08"
"448",2023,"10",1,1,0,0,1,1,2,8,1,1,1,0,2,1,1,1,1,1,1,2,2,7,1,1,1,1,1,1,2,2,NA,NA,0,0,1,0,0,2,1,1,1,0,1,1,2,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,4,2,0,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,46,31,NA,538,501,511,480,503,NA,500,489,NA,268,256,254,511,511,"E","M","PAS","Exceeding","Meeting","PAS",1,1,1,94,54,9,88,NA,36,17,NA,"5","4","3","3","F","F","N","08"
"449",2023,"10",1,1,0,0,0,1,2,7,0,0,1,0,1,1,1,0,1,1,1,0,1,6,1,1,1,1,1,1,2,2,NA,NA,0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,36,18,NA,503,486,478,506,473,NA,479,475,NA,260,240,228,478,478,"M","PM","PAS","Meeting","Partially Meeting","PAS",1,1,1,84,46,82,1,NA,53,30,NA,"4","3","3","3","F","F","N","08"
"450",2023,"10",1,0,0,1,1,1,2,7,0,1,1,0,1,1,0,1,1,1,0,2,1,7,1,0,0,1,1,1,1,1,NA,NA,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,2,1,0,1,0,2,1,2,2,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,36,31,NA,503,501,491,495,516,NA,490,488,NA,260,256,240,491,491,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,8,58,51,93,NA,30,42,NA,"4","4","3","3","F","F","N","08"
"451",2023,"10",1,1,1,1,1,0,0,4,1,1,0,2,1,1,1,0,0,0,1,0,1,2,0,1,0,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","NTO","NTO","5",NA,26,NA,NA,483,NA,NA,526,503,NA,493,467,NA,244,NA,NA,NA,NA,"PM","TRN","TRN","Partially Meeting",NA,"TRN",1,NA,NA,2,NA,75,8,NA,1,1,NA,"2","1","2","1","F","N","N","08"
"452",2023,"10",1,1,1,1,1,1,2,6,1,1,1,2,2,1,0,1,1,1,1,2,2,6,1,1,1,1,1,1,2,2,NA,NA,0,1,1,0,1,1,1,0,1,1,0,1,2,1,0,1,0,0,1,0,1,1,0,1,0,1,2,0,1,0,1,1,0,3,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,46,28,NA,538,498,490,536,505,NA,509,478,NA,268,252,238,490,490,"E","PM","PAS","Exceeding","Partially Meeting","PAS",1,1,1,92,76,92,4,NA,49,1,NA,"3","3","3","3","F","F","N","08"
"453",2023,"10",1,1,0,1,1,1,1,6,1,1,1,0,2,1,1,0,1,1,0,2,2,7,1,1,1,1,1,1,2,2,NA,NA,1,0,1,1,0,3,1,1,1,0,2,1,3,0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,1,4,2,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,42,37,NA,519,508,518,513,511,NA,507,500,NA,264,260,258,518,518,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,50,41,81,56,NA,55,31,NA,"3","4","3","3","F","F","N","08"
"454",2023,"10",1,1,1,0,1,1,2,6,1,1,1,2,2,1,1,1,1,1,1,2,1,7,1,1,1,1,1,1,2,2,NA,NA,0,0,1,0,0,1,1,0,1,1,2,1,0,1,1,0,1,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,2,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,46,26,NA,538,496,501,513,NA,NA,493,NA,NA,268,250,248,501,501,"E","PM","PAS","Exceeding","Partially Meeting","PAS",1,1,1,NA,NA,72,NA,NA,11,NA,NA,"3","4","3","3","F","F","N",NA
"455",2023,"10",1,0,0,1,1,0,2,7,0,1,1,2,1,1,1,0,1,1,1,2,2,7,1,1,1,1,0,1,2,2,NA,NA,1,0,1,0,1,3,1,1,1,1,0,1,4,0,0,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,2,0,4,2,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,42,46,NA,519,519,520,520,496,NA,515,499,NA,264,264,258,520,520,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,81,83,75,5,NA,5,4,NA,"4","4","3","3","F","F","N","08"
"456",2023,"10",1,1,1,1,1,0,2,4,0,1,1,2,2,1,1,1,1,1,1,2,2,6,1,1,1,0,1,1,2,2,NA,NA,1,0,1,0,1,1,1,1,1,0,2,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,2,0,0,1,0,0,0,1,2,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,42,27,NA,519,497,513,495,521,NA,513,489,NA,264,250,254,513,513,"M","PM","PAS","Meeting","Partially Meeting","PAS",1,1,1,33,40,3,91,NA,5,1,NA,"2","3","2","3","F","F","N","08"
"457",2023,"10",1,0,0,0,0,1,2,4,0,0,0,1,0,0,1,0,0,0,1,2,1,4,1,1,1,0,1,1,0,1,NA,NA,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","5",5,24,15,NA,479,482,478,493,446,NA,493,478,NA,242,234,230,478,478,"PM","PM","PAS","Partially Meeting","Partially Meeting","PAS",1,1,1,70,24,50,1,NA,40,9,NA,"2","2","2","2","F","F","N","08"
"458",2023,"10",1,1,1,0,1,1,2,6,0,1,0,1,0,1,0,1,1,1,1,0,2,7,1,1,1,1,1,1,0,1,NA,NA,1,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,36,22,NA,503,491,499,493,481,NA,494,486,NA,260,242,246,499,499,"M","PM","PAS","Meeting","Partially Meeting","PAS",1,1,1,73,31,23,13,NA,59,19,NA,"3","4","3","3","F","F","N","08"
"459",2023,"10",1,1,1,1,0,1,1,7,0,1,0,0,0,1,1,1,1,1,1,0,1,6,1,0,1,1,1,1,0,2,NA,NA,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,34,16,NA,498,483,480,482,503,NA,490,489,NA,254,234,230,480,480,"PM","PM","PAS","Partially Meeting","Partially Meeting","PAS",1,1,1,15,8,24,92,NA,79,55,NA,"4","3","3","3","F","F","N","08"
"460",2023,"10",1,1,1,1,0,0,1,8,0,1,0,2,1,1,1,0,1,1,1,2,2,8,1,1,0,1,1,1,2,2,NA,NA,1,1,1,0,1,2,1,0,1,0,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,0,1,2,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,43,36,NA,523,507,507,518,507,NA,510,482,NA,264,260,252,507,507,"M","M","PAS","Meeting","Meeting","PAS",1,1,1,69,88,60,22,NA,91,2,NA,"5","5","3","3","F","F","N","08"
"461",2023,"10",0,1,0,0,1,1,2,1,1,1,1,0,0,1,0,1,1,1,1,2,1,4,1,1,1,1,1,1,1,2,NA,NA,1,1,0,0,0,1,0,0,1,0,2,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,30,22,NA,490,491,485,482,468,NA,490,461,NA,248,242,234,485,485,"PM","PM","PAS","Partially Meeting","Partially Meeting","PAS",1,1,1,66,84,21,8,NA,4,1,NA,"1","2","0","2","F","F","N","08"
"462",2023,"10",0,1,1,0,0,0,0,4,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,NA,NA,1,1,1,0,1,3,1,1,1,1,1,1,2,1,1,0,1,2,1,0,0,1,0,1,1,0,2,1,0,1,1,1,1,3,2,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","NTO","6",6,27,39,NA,485,510,499,513,510,NA,510,482,NA,246,260,246,499,499,"PM","M","PAS","Partially Meeting","Meeting","PAS",1,1,1,1,93,67,36,NA,57,1,NA,"2","1","2","1","F","F","N","08"
